142578;1;2;2;482G30552KEF029                         ;1;NE/NK-Größe 1-4;616457
142578;1;2;2;509K30444KEF049                         ;1;NE/NK 50-32-200;616458
142578;1;2;2;724I30570KEF029                         ;1;NE-Größe 1-4;616459
142578;2;2;1;PPA0INE01PAA000                         ;0;22.0120/1+2;616397
142577;1;2;1;NEGrI                                   ;0;NEPO 50-32-160;616124
142577;1;2;2;233ACS160PER136                         ;1;32-160;616438
142576;1;2;1;NEGrIII                                 ;0;NEKO 125-80-315;616126
142576;1;2;2;233ATN320KER268                         ;1;80-315;616449
142576;1;2;2;443I30384KEF089                         ;1;NE 80+100-315;616450
142575;1;2;1;NEGrI                                   ;0;NEPO 50-32-160;616125
142575;1;2;2;233ACN148PER133                         ;1;32-160;616439
142574;1;2;1;NEGrIII                                 ;0;NEPO 125-100-250;616154
142574;1;2;2;233AUN218PER185                         ;1;100-250;616441
142574;1;2;2;443G30381PEH089                         ;1;NE 100-250;616442
142573;1;2;1;NEGrI                                   ;0;NEPO 50-32-200;616390
142573;1;2;2;101C27842PEH049                         ;1;NE 50-32-200;616858
142573;1;2;2;233AEN205PER185                         ;1;32-200;616859
142573;2;2;1;NEGrI                                   ;0;NEPO 50-32-200;616391
142573;2;2;2;101C27842PEH049                         ;1;NE 50-32-200;616860
142573;2;2;2;233AEN205PER185                         ;1;32-200;616861
142573;3;2;1;NEGrII                                  ;0;NEPO 50-32-250;616392
142573;3;2;2;101C30278PEH149                         ;1;NE 50-32-250;616862
142573;3;2;2;103K30263GGG049                         ;1;NE 50-32-250;616863
142573;3;2;2;233AIN260PER234                         ;1;32-250;616864
142573;4;2;1;NEGrIII                                 ;0;NEPO 125-100-250;616393
142573;4;2;2;101A30385PEH149                         ;1;NE 125-100-250;616865
142573;4;2;2;103D30264GGG049                         ;1;NE 125-100-250;616866
142573;4;2;2;233AUN235PER190                         ;1;100-250;616867
142573;5;2;1;NEGrIII                                 ;0;NEPO 125-100-250;616394
142573;5;2;2;101A30385PEH149                         ;1;NE 125-100-250;616868
142573;5;2;2;103D30264GGG049                         ;1;NE 125-100-250;616869
142573;5;2;2;233AUN262PER222                         ;1;100-250;616870
142573;6;2;1;NEGrIII                                 ;0;NEPO 150-125-315;616395
142573;6;2;2;101C27021PEK049                         ;1;NE/NK 125-315;616871
142573;6;2;2;233AZN365PEA310                         ;1;125-315;616872
142572;1;2;1;NEGrI                                   ;0;NEPO 50-32-200;616115
142572;1;2;2;233AEN210PER189                         ;1;32-200;616409
142572;2;2;1;PPA0INE01PAA000                         ;0;22.0114;616141
142571;1;2;1;NEGrII                                  ;0;NEPO 125-80-250;616098
142571;1;2;2;233AQN215PER183                         ;1;65+80-250;616412
142571;1;2;2;683F30882PET029                         ;1;NE-Größe 2;616413
142571;1;2;2;683C30882PET129                         ;1;NE-Größe 2;616414
142570;1;2;1;NEGrII                                  ;0;NEPO 125-80-250;616055
142570;1;2;2;233AQN195PER166                         ;1;65+80-250;616148
142570;1;2;2;683F30882PET029                         ;1;NE-Größe 2;616149
142570;1;2;2;683C30882PET129                         ;1;NE-Größe 2;616150
142569;1;2;1;VFGr0                                   ;0;VKPF 25-160;616057
142569;1;2;2;233BUV160PPC160                         ;1;VKPF 25-160;616428
142569;1;2;2;342I24333GGB079                         ;1;VK_F 25-160;616429
142569;1;2;2;681I26667STA039                         ;1;VK_F Größe 0;616430
142569;1;2;2;716G30715PPP189                         ;1;VKPF 25-160;616431
142569;1;2;2;710E30715PPP18B                         ;1;Ø40x3,7x55;616432
142569;1;2;2;720I24337PPP039                         ;1;VKPF 25-160;616433
142569;1;2;2;893C21084SXK059                         ;1;VK_F 25-160;616434
142568;1;2;1;NEGrII                                  ;0;NEPO 65-40-250 D;616052
142568;1;2;2;233BXS249PER236                         ;1;40-250;616137
142568;1;2;2;542AAC020PEH000                         ;1;NE-Größe 1+2;616138
142568;1;2;2;683F30882PET029                         ;1;NE-Größe 2;616139
142568;1;2;2;683C30882PET129                         ;1;NE-Größe 2;616140
142567;1;2;1;FKGr0                                   ;0;FKPO 40-25-160;616033
142567;1;2;2;233AAN150PER135                         ;1;Ø150/135;616161
142567;1;2;2;864H28284PAG029                         ;1;FK 40-25-160;616162
142567;2;2;1;NEGrI                                   ;0;NEPO 50-32-200;616034
142567;2;2;2;233AEN165PER149                         ;1;32-200;616163
142565;1;2;1;NEGrI                                   ;0;NEPO 50-32-160;616035
142565;1;2;2;233ACN148PER126                         ;1;32-160;616127
142566;1;2;1;NEGrI                                   ;0;NEPO 80-50-200;616051
142566;1;2;2;101D27840PEH049                         ;1;NE 80-50-200;616159
142566;1;2;2;233AGN188PER159                         ;1;40+50-200;616160
142063;1;2;1;FEGrII                                  ;0;FEPO 50-32-250;614500
142063;1;2;2;345I30253SUA039                         ;1;FE-Größe 2;614808
142063;1;2;2;890D30040GGB339                         ;1;Größe 4;614810
142063;1;2;2;860DA0234GGB132                         ;1;N-Eupex;614811
142063;1;2;2;233E26543PER449                         ;1;32-250;616028
142063;1;2;2;683B31243PET019                         ;1;SP20/25, WK20/25, FE Gr. 1+2;616030
142063;2;2;1;FEGrII                                  ;0;FEPO 50-32-250;614501
142063;2;2;2;345I30253SUA039                         ;1;FE-Größe 2;614813
142063;2;2;2;860DA0234GGB132                         ;1;N-Eupex;614815
142063;2;2;2;233AIN237PER213                         ;1;32-250;616031
142063;2;2;2;683B31243PET019                         ;1;SP20/25, WK20/25, FE Gr. 1+2;616032
142140;1;2;1;NEGrIV                                  ;0;NEPS 200-150-400;616036
142140;1;2;2;233BFN435PEA603                         ;1;Ø400/435/370;616136
142139;1;2;1;NEGrI                                   ;0;NEPO 50-32-160;616013
142139;1;2;2;233ACN127PER108                         ;1;32-160;616146
142139;2;2;1;PPA0INE01PAA000                         ;0;22.0104;616018
142138;1;2;1;NEGrII                                  ;0;NEPO 125-80-200;615757
142138;1;2;2;233ARN193PER174                         ;1;80-200;616093
142137;1;2;1;VFGrI                                   ;0;VKPF 32-200 S;616017
142137;1;2;2;233AEV200PER214                         ;1;32-200;616155
142137;1;2;2;711B25362KEF039                         ;1;VKKF 32-200 S;616156
